,CO_ENTIDADE,NO_ENTIDADE,DT_ANO_LETIVO_INICIO,CO_MUNICIPIO,TP_LOCALIZACAO,TP_DEPENDENCIA,IN_LOCAL_FUNC_UNID_PRISIONAL,IN_LOCAL_FUNC_PRISIONAL_SOCIO,IN_AGUA_FILTRADA,IN_AGUA_INEXISTENTE,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_INEXISTENTE,IN_LIXO_RECICLA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_BIBLIOTECA_SALA_LEITURA,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_CHUVEIRO,IN_AREA_VERDE,IN_COMPUTADOR,IN_INTERNET,IN_ALIMENTACAO,ano
3095,26143330,COLEGIO MULTIPLO ENSINO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016
3096,26143372,EDUCANDARIO JOAO PAULO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3097,26149346,SOC BENEF DE PROM DA MULHER E DA CRIANCA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3098,26172836,ESCOLA WILTON DE MEIRA PACHECO,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3099,26120119,ESCOLA PROFESSORA LOURDES DINIZ,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3100,26183668,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - CAMPUS BLOCO CST - CAMPUS FACULDADE MAURICIO DE NASSAU,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3101,26164060,COLEGIO TRIUNFO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3102,26123886,ESCOLA NOVO ESPACO,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3103,26183692,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - BLOCO B - CAMPUS - FAC MAURICIO DE NASSAU - CAMPUS RECIFE,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3104,26122391,RADICAL COLEGIO E CURSO,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3105,26186942,HOTELZINHO PINGUINHOS DE AMOR,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3106,26172844,ESCOLA JERUSALEM,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3107,26168146,INSTITUTO EDUCACIONAL GILDETE CHAVES,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3108,26168200,CENTRO EDUCACIONAL PINGO DE GENTE,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3109,26124556,ESCOLA MUNICIPAL MARIA DE SAMPAIO LUCENA,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3110,26176661,BLOCO CARNAVALESCO DOS CORACOES DO SITIO CARDOSO,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3111,26154307,EDUCANDARIO NITA QUEIROZ,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3112,26141051,ESCOLA EVOLUIR,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3113,26156059,ASSIST E PROM SOCIAL EXERC DE SALVAC,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3114,26159740,ASSOCIACAO DOS MORADORES DO ALTO DO EUCALIPITO,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3115,26218410,CENTRO EDUCACIONAL JOAO E MARIA,01/02/2016,2611606,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2016
3116,26419734,ESCOLA MUNICIPAL CHICO SCIENCE,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3117,26218402,EDUCANDARIO INFANCIA FELIZ,02/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3118,26176009,ESCOLA COMUNITARIA IABV,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3119,26152967,ESCOLA RAIO DE LUZ,01/01/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3120,26123126,ESCOLA MUNICIPAL VILA SAO MIGUEL,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3121,26165210,CONSELHO DOS MORADORES DO ALTO DA BICA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3122,26494760,EDUCANDARIO NEIDE MESQUITA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3123,26154188,ESCOLA TIO TATA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3124,26163969,ASSOCIACAO ATLETICA DO ALTO DO CEU,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3125,26128470,ESCOLA PROF RILENE DAHER,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3126,26143453,ESCOLA MUNDO FELIZ,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3127,26126125,ESCOLA DOM BOSCO - RECIFE,03/02/2016,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2016
3128,26123681,ESCOLA TIA BETE,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3129,26164230,ASSOCIACAO DOS MORADORES DA ESTANCIA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3130,26520710,ANJOS TRAVESSOS ESCOLA DE EDUCACAO INFANTIL E BERCARIO E HOTELZINHO,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3131,26155885,CASA DO PROF ESCOLA PADRE SEVERINO SANTIAGO,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3132,26182840,GETEC - CENTRO DE GESTAO TECNICA DE PERNAMBUCO - UNIDADE II,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3133,26166801,ESCOLA NOSSA SRA DAS GRACAS,04/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3134,26118416,EDUCANDARIO MARIA EMILIA VIEIRA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3135,26170540,ESCOLA SANTA MARTA,11/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2016
3136,26123495,ESCOLA MUNICIPAL DOUTOR ANTONIO CORREIA,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2016
3137,26123517,ESCOLA JOSE MARIANO,03/02/2016,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2016
3138,26124165,CMEI BERNARD VAN DER LEER,11/02/2016,2611606,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3139,26124440,ESCOLA ASSIS CHATEAUBRIAND,03/02/2016,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2016
3140,26124840,ESCOLA MUNICIPAL MENINO JESUS,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3141,26125013,ESCOLA GERCINO DE PONTES,03/02/2016,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2016
3142,26125072,ESCOLA LANDELINO ROCHA,03/02/2016,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2016
3143,26125137,COLEGIO MARIA EMILIA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3144,26125528,ESCOLA MUNICIPAL PAIS E FILHOS,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2016
3145,26125544,ESCOLA MUNICIPAL POETA PAULO BANDEIRA DA CRUZ,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3146,26125552,ESCOLA MUNICIPAL PROFESSOR ADAUTO PONTES,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2016
3147,26125641,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE VILELA,03/02/2016,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2016
3148,26125790,COLEGIO EMINENTE - CENTRO EDUCACIONAL PARNAMIRIM LTDA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3149,26126460,ESCOLA PARTICULAR NOSSA SENHORA DA CONCEICAO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3150,26126753,ESCOLA MARIA LUIZA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3151,26171996,EDUCANDARIO GOVERNADOR DOUTOR JARBAS DE ANDRADE VASCONCELOS,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3152,26170663,ESCOLA MUNICIPAL JARDIM MONTE VERDE,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3153,26183625,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - CAMPUS BLOCO B,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3154,26126966,ESCOLA MUNICIPAL PEDRINHO,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3155,26127237,ESCOLA REALISMO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2016
3156,26127458,ESCOLA MUNICIPAL PAPA JOAO XXIII,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3157,26127750,COLEGIO DULCE DE SOUZA LEAO LTDA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016
3158,26128110,ESCOLA MUNICIPAL ALDA ROMEU,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2016
3159,26128195,ESCOLA DE REFERENCIA EM ENSINO MEDIO JARBAS PERNAMBUCANO,03/02/2016,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2016
3160,26128250,ESCOLA MONSENHOR VIANA DE 1� E 2� GRAUS,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3161,26128780,ESCOLA MUNICIPAL COMPOSITOR LEVINO FERREIRA,11/02/2016,2611606,1,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2016
3162,26175908,CENTRO EDUCACIONAL CRISTO SALVA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2016
3163,26179628,SABERES CENTRO EDUCACIONAL LTDA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3164,26132176,ATITUDE NUCLEO DE FORMACAO PROFISSIONAL,05/01/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016
3165,26132635,ESCOLA MUNICIPAL JORDAO BAIXO,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3166,26139642,ESCOLA MARIA DE FATIMA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016
3167,26140870,ESCOLA VILA SEZAMO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016
3168,26183684,FACULDADE JOAQUIM NABUCO RECIFE - CAMPUS - SEDE,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3169,26146703,ESCOLA VIANA,04/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016
3170,26148838,EDUCANDARIO MARIA HELENA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3171,26148986,INSTITUTO MARIA FERNANDES,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3172,26184877,ESCOLA ANA MARIA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3173,26185644,ESO CENTRO EDUCACIONAL,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3174,26214016,COLEGIO E CURSO JM AGOSTINHO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3175,26230607,ESCOLA TRADICIONAL DO RECIFE,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2016
3176,26149788,CRECHE MUNICIPAL CRIANCA FELIZ,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3177,26152681,CENTRO EDUCACIONAL BERNARDO LUCAS,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2016
3178,26153050,COLEGIO NOVO DECISAO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3179,26475715,ESCOLA PLANO DE DEUS,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016
3180,26486717,ESCOLA PINGO DE GENTE,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016
3181,26506718,INSTITUTO CRISTAO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3182,26507722,COLEGIO MEU PEQUENO MUNDO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3183,26153297,ESCOLA MUNICIPAL PROFESSOR ENALDO MANOEL DE SOUZA,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3184,26153335,CRECHE MUNICIPAL SANTA LUZIA,02/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2016
3185,26153521,GRUPO DE MAES DO IPSEP - CRECHE BRASIL,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3186,26155850,ESCOLA MUNICIPAL DINA DE OLIVEIRA,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2016
3187,26158280,ESCOLA MUNICIPAL JARDIM UCHOA,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3188,26160196,CLUBE DE MAES DE COQUEIRAL,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3189,26163403,ASSOCIACAO DE MULHERES DE BEIRINHA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2016
3190,26164698,GRUPAO DO ALTO JORDAO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2016
3191,26168014,SOC BENEFICENTE MISTA 12 DE OUTUBRO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2016
3192,26168863,EDUCANDARIO RECANTO INFANTIL,02/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2016
3193,26168871,EDUCANDARIO CRIANDO E RECRIANDO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2016
3194,26136300,ESCOLA MUNICIPAL ALTO DO MARACANA,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2016
3195,26117673,CENTRO DE DESENVOLVIMENTO DA CRIANCA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3196,26117711,ESCOLA TECNICA SENAI SANTO AMARO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3197,26118378,COLEGIO EXPOENTE LTDA ME,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3198,26119196,ESCOLA MUNICIPAL TRES CARNEIROS,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2016
3199,26119897,ESCOLA MUNICIPAL JOAO XXIII,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3200,26120100,ESCOLA PROFESSORA INALDA SPINELLI,03/02/2016,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2016
3201,26120151,ESCOLA SAGRADO CORACAO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3202,26120674,ESCOLA MUNICIPAL ENGENHEIRO UMBERTO GONDIM,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3203,26120682,ESCOLA MUNICIPAL BALBINA MENELAU,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3204,26121379,COLEGIO 2001,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3205,26121980,ESCOLA MUNICIPAL GENERAL EMIDIO DANTAS BARRETO,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2016
3206,26122120,COLEGIO DA POLICIA MILITAR DE PERNAMBUCO,11/02/2016,2611606,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2016
3207,26122413,COLEGIO JESUS CRUCIFICADO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2016
3208,26123100,ESCOLA MUNICIPAL SANTA EDWIGES,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3209,26170469,INSTITUTO IRENE WERES BARBOSA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3210,26492717,ESCOLINHA INFANTIL JACY,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3211,26127210,EDUCANDARIO CECILIA MEIRELES,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3212,26122774,DINAMICURSOS ESCOLA DO 1 GRAU,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2016
3213,26124459,ESCOLA BATISTA DO JORDAO,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3214,26505720,EDUCANDARIO BRINCAR E APRENDER,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3215,26124211,COLEGIO CONTATO,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3216,26170361,GRUPO DE MULHERES DO ALTO DA BELA VISTA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3217,26160048,ESC COMUNITARIA CONS DOS MORAODRES B J SAO PAU,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3218,26181703,INVEST EDUCACAO INFANTIL,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2016
3219,26139200,ESCOLAS REUNIDAS DO CAPIBARIBE LTDA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3220,26166704,EDUCANDARIO SAO MIGUEL,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3221,26162822,ESCOLA PEQUENO PRINCIPE,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2016
3222,26173344,ESCOLA CRIATIVA,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3223,26167956,U BL CAR URSO LA VAI ELE E AS GOST DO BONGI,,2611606,1,4,,,,,,,,,,,,,,,,,,2016
3224,26153300,CRECHE MUNICIPAL NOSSA SENHORA AUXILIADORA,11/02/2016,2611606,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3225,26252600,ESCOLA SAO VICENTE DE PAULO,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2016
3226,26186691,INSTITUTO EDUCACIONAL SABER VIVER,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2016
3227,26118360,EDUCANDARIO ANITA GARIBALDI,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2016
3228,26173174,ESCOLA APRENDIZES DA ESPERANCA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3229,26185067,ESCOLA INFANTIL CRIATIVA,01/02/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2016
3230,26182793,NIPTEC CURSOS TECNICOS,06/01/2016,2611606,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016
